"DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"419-ab58c67e65072987347d27ff937aeb49","419","2015-12-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","1200","Id not specified in an update call"
"420-7793b974532d95d773a989db568d0bf8","420","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","3744","Id not specified in an update call"
"420-18398c10ddaed6d11d08dde9427dce4a","420","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","3744","Id not specified in an update call"
"420-ff8f3d5d74c8daf307523255f0e53029","420","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","1123.2","Id not specified in an update call"
"420-90f30abba10776ebd39a1ca232a81f9d","420","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","4564.8","Id not specified in an update call"
"420-0d31698b7858869007472d2213d59d8f","420","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","4564.8","Id not specified in an update call"
"421-f33472e597f57b00717efb11a6825b05","421","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","350","Id not specified in an update call"
"422-de123cc3d26d1566e21c2fddda89b953","422","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","2199.6","Id not specified in an update call"
"422-794922557cbfd4084706173263cb9c09","422","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","3806.25","Id not specified in an update call"
"422-231916642b726afb32a3b29c5c9e4546","422","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","3575","Id not specified in an update call"
"422-a1b8828ce5248fef55081fe9a8835a52","422","2014-05-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","1437.5","Id not specified in an update call"
"424-2301ce6b280a25d221bfe6fbc34334de","424","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","624","Id not specified in an update call"
"424-8b004fffb015d393d0eb27ec05811526","424","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","1585","Id not specified in an update call"
"424-1a05bde4994cd286c81db4a69b089bcf","424","2013-09-03T23:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Id not specified in an update call"
"427-0b9b49f451371fde0bac4b5a6df4ddf3","427","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","46.8","Id not specified in an update call"
"427-cf5a4d82c1d44670e13b9ba5ab20c748","427","2015-12-31T05:00:00.000Z","a0758000002kNDHAA2","GBP","40","Id not specified in an update call"
"428-6009663fda44bb8242c5f368df917bba","428","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","158.26","Id not specified in an update call"
"428-966428743253171d41ea091413234bfa","428","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","390","Id not specified in an update call"
"428-40fa6fcce25198f06450070bae5abcad","428","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","475.5","Id not specified in an update call"
"428-459b2e49f0f442f9de82ee533829c1da","428","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","1268","Id not specified in an update call"
"429-77cc52eca354405ef1ed0478943258f2","429","2012-04-14T22:00:00.000Z","a0758000002kNDHAA2","USD","360","Id not specified in an update call"
"429-b331919e9d424c04cc7b5be2617f5718","429","2012-03-14T23:00:00.000Z","a0758000002kNNlAAM","GBP","470","Id not specified in an update call"
"429-2847aac05bbd48e69977c475ab6e8de3","429","2011-12-14T23:00:00.000Z","a0758000002kNGHAA2","USD","650","Id not specified in an update call"
"429-688fa60d1ca924f5aee0475c25af2530","429","2012-01-14T23:00:00.000Z","a0758000002kNGHAA2","USD","790","Id not specified in an update call"
"429-87513d62745a875554b776c8186f6122","429","2012-05-14T22:00:00.000Z","a0758000002kNLsAAM","USD","360","Id not specified in an update call"
"429-738c107eb40917b7cb5ae9e0d2a910f8","429","2012-06-14T22:00:00.000Z","a0758000002kNDHAA2","USD","360","Id not specified in an update call"
"429-47d5367c4c8ccec8b879c088368fc360","429","2012-07-14T22:00:00.000Z","a0758000002kNDHAA2","USD","360","Id not specified in an update call"
"429-3a669f28e391e7f6311e9e21e74db489","429","2012-08-14T22:00:00.000Z","a0758000002kNDHAA2","USD","360","Id not specified in an update call"
"429-8357a8c2694d56925c12c23da53938fd","429","2012-09-14T22:00:00.000Z","a0758000002kNHlAAM","CHF","340","Id not specified in an update call"
"429-c73cd7e5ed20001e4c3b18039129df0c","429","2012-10-14T22:00:00.000Z","a0758000002kNGHAA2","USD","390","Id not specified in an update call"
"429-e587c1bbe5ea66d0f53f8b68df572fe4","429","2012-11-14T23:00:00.000Z","a0758000002kNLsAAM","USD","390","Id not specified in an update call"
"429-1ac01b6fecc4552b29672cb3fed0f27d","429","2012-12-14T23:00:00.000Z","a0758000002kNLsAAM","USD","390","Id not specified in an update call"
"429-facf65fd98c6e02403bceb42811fb6ce","429","2013-02-09T23:00:00.000Z","a0758000002kNLsAAM","USD","485","Id not specified in an update call"
"429-a3d9177256d46bd4346f8822f981362c","429","2013-04-03T22:00:00.000Z","a0758000002kNLsAAM","USD","780","Id not specified in an update call"
"429-a5ca4e5cb17372c5aac81f2208aa3a9c","429","2013-06-22T22:00:00.000Z","a0758000002kNDHAA2","CHF","375","Id not specified in an update call"
"429-667fad0d78aa231a34cca8311ee671b7","429","2013-08-05T22:00:00.000Z","a0758000002kNQuAAM","USD","405","Id not specified in an update call"
"429-61b59ba6befc222e938b14f68f6a8dd9","429","2013-06-22T22:00:00.000Z","a0758000002kNLsAAM","USD","410","Id not specified in an update call"
"429-d9a04b09be7b3668f28a45407f5135b5","429","2013-08-05T22:00:00.000Z","a0758000002kNKqAAM","USD","405","Id not specified in an update call"
"429-c1203e34daed74a831abbd8ed17a17cf","429","2013-10-26T22:00:00.000Z","a0758000002kNDHAA2","CHF","750","Id not specified in an update call"
"429-6ca5ceb4e647b9f3b40974663981644d","429","2014-01-12T23:00:00.000Z","a0758000002kNQuAAM","USD","886","Id not specified in an update call"
"429-252be95bb590e8679a6f63bd592a0dbc","429","2014-03-22T23:00:00.000Z","a0758000002kNJKAA2","USD","1870","Id not specified in an update call"
"429-f14976027d1f7cb92617db76d2db25c8","429","2014-06-06T22:00:00.000Z","a0758000002kNHwAAM","USD","940","Id not specified in an update call"
"429-6df082d404edd8d67e1bdb1f0801d5cc","429","2014-07-19T22:00:00.000Z","a0758000002kNDHAA2","CHF","834","Id not specified in an update call"
"429-13809441bb5d651bbd47334790d645c6","429","2014-10-24T22:00:00.000Z","a0758000002kNJ2AAM","CHF","30","Id not specified in an update call"
"429-f1f4cc4dd0ee52324f1b9e9be075bef7","429","2014-10-24T22:00:00.000Z","a0758000002kNH4AAM","USD","80","Id not specified in an update call"
"429-122a4db3b631f0123549fbe2113c0c2a","429","2014-10-24T22:00:00.000Z","a0758000002kNJKAA2","USD","67","Id not specified in an update call"
"429-5e7bc39ef6da8c3727abc704acbe21e1","429","2014-10-24T22:00:00.000Z","a0758000002kNHwAAM","USD","70","Id not specified in an update call"
"429-2b8b0673b502468bdde14fee3d73cbef","429","2014-10-24T22:00:00.000Z","a0758000002kNHLAA2","USD","75","Id not specified in an update call"
"429-18ee02244430b0044d53f3f4b36e7ee2","429","2014-10-24T22:00:00.000Z","a0758000002kNMLAA2","USD","25","Id not specified in an update call"
"429-5705267b03babed48470d809994b7740","429","2014-10-24T22:00:00.000Z","a0758000002kNDHAA2","USD","100","Id not specified in an update call"
"429-3269226500f8ba25d28600a9b440517a","429","2014-12-21T23:00:00.000Z","a0758000002kNDHAA2","CHF","834","Id not specified in an update call"
"429-569cdd852556b9ca7070e504aa07614b","429","2014-12-21T23:00:00.000Z","a0758000002kNH4AAM","USD","850","Id not specified in an update call"
"429-d3ff79708aa9563df22b91a801d070cf","429","2015-05-15T22:00:00.000Z","a0758000002kNMsAAM","USD","750","Id not specified in an update call"
"429-96d7a9e893f4ff2a7b3354f3953ad0f5","429","2015-05-15T22:00:00.000Z","a0758000002kNQtAAM","USD","500","Id not specified in an update call"
"429-c70222625d208819618e330831dc6ac9","429","2015-05-15T22:00:00.000Z","a0758000002kNNtAAM","USD","500","Id not specified in an update call"
"429-d4f20f8598d95726ace9b51d6b925f24","429","2015-05-15T22:00:00.000Z","a0758000002kNHwAAM","USD","530","Id not specified in an update call"
"429-70ebce211e242ad86926185da65970a1","429","2015-08-04T22:00:00.000Z","a0758000002kNNNAA2","CHF","1250","Id not specified in an update call"
"429-fab0a3c2fc05a41724a4520a624433c7","429","2015-12-16T23:00:00.000Z","a0758000002kNMsAAM","USD","1675","Id not specified in an update call"
"429-200ef0d39652a76f72bed140fa131631","429","2015-12-16T23:00:00.000Z","a0758000002kNGPAA2","USD","75","Id not specified in an update call"
"429-128de9661ca9bb93a1a847d833a36c64","429","2015-12-16T23:00:00.000Z","a0758000002kNMsAAM","USD","1675","Id not specified in an update call"
"429-bb13ef47768e8d2332264b2f11d9efe7","429","2015-12-21T23:00:00.000Z","a0758000002kNNNAA2","CHF","834","Id not specified in an update call"
"429-f20a76823bfb31e8808d42d132914e91","429","2016-04-28T22:00:00.000Z","a074E000000Hz57QAC","CHF","220","Id not specified in an update call"
"429-e8c88dfcd0541bb3e4ead037ff74da28","429","2016-04-28T22:00:00.000Z","a0758000002kNMsAAM","USD","1070","Id not specified in an update call"
"430-731ec5f184bc44eb119ea03cf253dea9","430","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","156","Id not specified in an update call"
"430-735b4e55b48c704283535ceb7b65b44d","430","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","546","Id not specified in an update call"
"430-35af064428085a932039cd4e3303a5f1","430","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","871.75","Id not specified in an update call"
"430-d1a87e0e4f8205f32674feafe846830a","430","2014-12-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","1200","Id not specified in an update call"
"433-3e910d60bb6dcc849a2ac6700f7e54ab","433","2013-04-02T23:00:00.000Z","a0758000002kNCqAAM","GBP","500","Id not specified in an update call"
"433-34a3b551645c88e53ab8035b1978c46d","433","2014-08-05T23:00:00.000Z","a0758000002kNNlAAM","GBP","1300","Id not specified in an update call"
"433-a10fb7252be4ae5c5ad19eef3e19cae8","433","2014-07-08T23:00:00.000Z","a0758000002kNF9AAM","GBP","1300","Id not specified in an update call"
"433-494b20834fa45f8667d9c59160ef4662","433","2014-08-11T23:00:00.000Z","a0758000002kNDkAAM","GBP","1400","Id not specified in an update call"
"434-d1562fb9dd2c482a92da353bdbb9acaf","434","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","3.12","Id not specified in an update call"
"434-2eff7cd6031da572f5445524326c1e1b","434","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","152.88","Id not specified in an update call"
"434-ad0fb7e01de98cec4288549205c4cb3b","434","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","317","Id not specified in an update call"
"434-347eadddd103f9209868b4c988f55d91","434","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","79.25","Id not specified in an update call"
"435-d4bf5fe90251fb529f0eff02db75100f","435","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","52.4","Id not specified in an update call"
"435-0c615ffb62db74bc80e10bebe72467a9","435","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","10","Id not specified in an update call"
"435-0df2acc8c0a002089ef10762c5619c4e","435","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","31.7","Id not specified in an update call"
"435-add21ca8ee52ed6f16064955a5814c51","435","2015-07-26T22:00:00.000Z","a0758000002kNDHAA2","EUR","9.45","Id not specified in an update call"
"435-8db72169a9f7bbf5df4c8a1fa201d3de","435","2015-07-26T22:00:00.000Z","a0758000002kNNlAAM","EUR","9.45","Id not specified in an update call"
"435-c862948206c45dea450a8be7ce4c81b3","435","2015-07-26T22:00:00.000Z","a0758000002kNGHAA2","EUR","9.45","Id not specified in an update call"
"435-9784e3d96f038831344c3fd0a2faba0b","435","2015-07-26T22:00:00.000Z","a0758000002kNMyAAM","EUR","9.45","Id not specified in an update call"
"436-e2e61137553579403d2003c700e0cd1e","436","2011-12-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","65.5","Id not specified in an update call"
"436-f6edb151bd9e846a29ace5e800690bcf","436","2012-12-30T23:00:00.000Z","a0758000002kNDHAA2","EUR","80","Id not specified in an update call"
"436-756c03ddd7cb886f33b0332c33f6357e","436","2013-08-10T22:00:00.000Z","a0758000002kNDHAA2","USD","150","Id not specified in an update call"
"436-72eec6056f47ba9a06c5435d79ef5193","436","2014-01-06T23:00:00.000Z","a0758000002kNNlAAM","GBP","150","Id not specified in an update call"
"437-926144554dd184c17feb556299401acb","437","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","1625","Id not specified in an update call"
"437-f449f87bb8535e18c3e413a0bd4fcc4c","437","2011-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","100","Id not specified in an update call"
"437-2d04047d7e51e40a1d5e6b94b44f3f25","437","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","1500","Id not specified in an update call"
"437-c98e4b5b2c880ffcdbb8e3a79175b001","437","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","500","Id not specified in an update call"
"437-6c0b60e34c1597cb52c31f06cfdc9cd3","437","2013-03-02T06:00:00.000Z","a0758000002kNDHAA2","USD","2000","Id not specified in an update call"
"437-9858e4988890b5263d95f426a68210d6","437","2014-10-23T05:00:00.000Z","a0758000002kNGHAA2","USD","1000","Id not specified in an update call"
"437-acafa05713fc9069e2076c5c65ef040a","437","2014-10-23T05:00:00.000Z","a0758000002kNNlAAM","USD","1000","Id not specified in an update call"
"437-8880cdef75b105748a80a47e772c3aad","437","2014-10-31T05:00:00.000Z","a0758000002kNHwAAM","USD","1000","Id not specified in an update call"
"437-b66d09a8a4a31a1260b148889a8a2a6f","437","2014-12-19T06:00:00.000Z","a0758000002kNDHAA2","USD","3000","Id not specified in an update call"
"437-fc7c858c6f722e8f35964eb5e803e827","437","2014-12-19T06:00:00.000Z","a0758000002kNHwAAM","USD","400","Id not specified in an update call"
"437-ea1cb47a63aba441f3ee7e59df17a98f","437","2014-12-19T06:00:00.000Z","a0758000002kNNlAAM","USD","400","Id not specified in an update call"
"437-6763ee8f4fe79cbe318a266256770280","437","2014-12-19T06:00:00.000Z","a0758000002kNGHAA2","USD","400","Id not specified in an update call"
"437-389f4630902bd8d72e537b5629fd22b3","437","2015-12-07T06:00:00.000Z","a0758000002kNNlAAM","USD","1000","Id not specified in an update call"
"437-33ebb4789c19aa9b4f5e58d0c91fadc2","437","2015-12-07T06:00:00.000Z","a0758000002kNDHAA2","USD","3000","Id not specified in an update call"
"437-29a2f6ddf279d84c42c0eb76b6a823f6","437","2015-12-30T06:00:00.000Z","a0758000002kNF9AAM","USD","1000","Id not specified in an update call"
"437-6ea989501f1b3892e36b06391e8cadec","437","2015-12-30T06:00:00.000Z","a0758000002kNDHAA2","USD","2000","Id not specified in an update call"
"437-d647b7ea55db36b704444529edd087a4","437","2015-12-30T06:00:00.000Z","a0758000002kNNlAAM","USD","800","Id not specified in an update call"
"437-400bb30151b7e441534e685611d8d894","437","2015-12-30T06:00:00.000Z","a0758000002kNGHAA2","USD","800","Id not specified in an update call"
"437-9b41cdf7063ee7b84fab1117d4a13567","437","2015-12-30T06:00:00.000Z","a0758000002kNHyAAM","USD","400","Id not specified in an update call"
"437-9c964c63abd5597c209cd8b83e78cfb2","437","2015-12-30T06:00:00.000Z","a0758000002kNIEAA2","USD","200","Id not specified in an update call"
"437-2a2bb1c62b61cd48d2a07b3d4d2f313a","437","2015-12-30T06:00:00.000Z","a0758000002kNJNAA2","USD","200","Id not specified in an update call"
"437-895cffd466cae4c1502c701bee814900","437","2015-12-30T06:00:00.000Z","a0758000002kNGYAA2","USD","200","Id not specified in an update call"
"437-7888acbfd42184a33321e5cc81e4fc03","437","2015-12-30T06:00:00.000Z","a0758000002kNKYAA2","USD","400","Id not specified in an update call"
"438-f5fc9e9022f6239757b5df4ac5724b15","438","2013-12-31T08:00:00.000Z","a0758000002kNDHAA2","USD","6000","Id not specified in an update call"
"438-47115d54b91d161eff3ce0aef64c8f5a","438","2014-05-01T04:00:00.000Z","a0758000002kNGHAA2","USD","2500","Id not specified in an update call"
"438-bfa55626a57e6d08c734e5b0c84681ab","438","2014-06-13T16:13:02.000Z","a0758000002kNGHAA2","USD","500","Id not specified in an update call"
"438-d89655068cab13f19765e575d5c75ec1","438","2014-11-14T08:00:00.000Z","a0758000002kNHyAAM","USD","2000","Id not specified in an update call"
"438-e774f02409a4dc8b01ec1082d97ad303","438","2014-12-07T08:00:00.000Z","a0758000002kNHyAAM","USD","1000","Id not specified in an update call"
"438-ae9600b18272587be66fe16affee603b","438","2015-02-07T08:00:00.000Z","a0758000002kNHyAAM","USD","1000","Id not specified in an update call"
"438-26c2317262bc5ae9133d6ea69901f075","438","2016-04-26T07:00:00.000Z","a0758000002kNHyAAM","USD","2000","Id not specified in an update call"
"439-9a2d6b64e609d444d1f8002fba479873","439","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","580","Id not specified in an update call"
"440-b3132ee1e175c7fdf9adfd26d98ee361","440","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","100","Id not specified in an update call"
"440-67f2f3f9169198bcf57fcd2ba9e247d3","440","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","250","Id not specified in an update call"
"440-c3c4ac3de0418b32a847b941fe608487","440","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","14800","Id not specified in an update call"
"442-133e4cb2ccf81e70f325bdd8413f775d","442","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","39","Id not specified in an update call"
"442-244a5a7d946c7e7795b35b82f65a89a2","442","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","269.45","Id not specified in an update call"
"443-6bea5cdab9a6fdc6927affca09569294","443","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","1560","Id not specified in an update call"
"443-876a00337e10357f8574dcba4ddbf190","443","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","499.2","Id not specified in an update call"
"443-e6e627bfa95049e4710c92a2ccf6d15a","443","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","1585","Id not specified in an update call"
"443-359de3bd526fa0f7d4de0751ad8cbdf2","443","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","1521.6","Id not specified in an update call"
"444-7d593335510f05e842429674a436de12","444","2013-06-16T23:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Id not specified in an update call"
"444-8d075125048e4d9c17287fae4895410e","444","2014-07-26T23:00:00.000Z","a0758000002kNF9AAM","GBP","7500","Id not specified in an update call"
"444-10ebf21cf47e9d797e9f88a4d8afc3f3","444","2015-05-16T23:00:00.000Z","a0758000002kNDHAA2","GBP","2000","Id not specified in an update call"
