"ID","INCOME_CONTACT_ID","INCOME_START_DATE","INCOME_END_DATE","INCOME_CURRENCY","INCOME_AMOUNT","INCOME_PLEDGE_PERCENTAGE","STATUS"
"a004E000007xQmMQAU","303","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","39625","10","Item Created"
"a004E000007xQmNQAU","305","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","GBP","43000","10","Item Created"
"a004E000007xQmOQAU","305","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","47034","10","Item Created"
"a004E000007xQmPQAU","305","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","42541","10","Item Created"
"a004E000007xQmQQAU","305","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","44209","10","Item Created"
"a004E000007xQmRQAU","305","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","51044","10","Item Created"
"a004E000007xQmSQAU","305","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","55410","10","Item Created"
"a004E000007xQmTQAU","306","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","19","10","Item Created"
"a004E000007xQmUQAU","307","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","300000","10","Item Created"
"a004E000007xQmVQAU","307","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","0.1","10","Item Created"
"a004E000007xQmWQAU","308","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","USD","79250","10","Item Created"
"a004E000007xQmXQAU","308","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","62585","10","Item Created"
"a004E000007xQmYQAU","309","2011-08-31T23:00:00.000Z","2012-08-30T23:00:00.000Z","USD","6286.8","10","Item Created"
"a004E000007xQmZQAU","309","2012-08-31T23:00:00.000Z","2013-08-30T23:00:00.000Z","USD","19020","10","Item Created"
"a004E000007xQmaQAE","309","2013-08-31T23:00:00.000Z","2014-08-30T23:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xQmbQAE","309","2014-08-31T23:00:00.000Z","2015-08-30T23:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xQmcQAE","309","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xQmdQAE","310","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","3452.05","10","Item Created"
"a004E000007xQmeQAE","310","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","7077.12","10","Item Created"
"a004E000007xQmfQAE","310","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","4432.37","10","Item Created"
"a004E000007xQmgQAE","311","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","USD","72100","10","Item Created"
"a004E000007xQmhQAE","311","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","USD","74520","10","Item Created"
"a004E000007xQmiQAE","311","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","68872","10","Item Created"
"a004E000007xQmjQAE","312","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xQmkQAE","312","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xQmlQAE","314","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","1124.76","10","Item Created"
"a004E000007xQmmQAE","314","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","1645.23","10","Item Created"
"a004E000007xQmnQAE","315","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","4680","10","Item Created"
"a004E000007xQmoQAE","315","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","11887.5","10","Item Created"
"a004E000007xQmpQAE","316","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","23387.46","10","Item Created"
"a004E000007xQmqQAE","316","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","33285","10","Item Created"
"a004E000007xQmrQAE","316","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","24307.87","10","Item Created"
"a004E000007xQmsQAE","316","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","28839.08","10","Item Created"
"a004E000007xQmtQAE","316","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","38000","10","Item Created"
"a004E000007xQmuQAE","317","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","25000","10","Item Created"
"a004E000007xQmvQAE","317","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","25000","10","Item Created"
"a004E000007xQmwQAE","317","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","55000","10","Item Created"
"a004E000007xQmxQAE","317","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","56000","10","Item Created"
"a004E000007xQmyQAE","317","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","37500","10","Item Created"
"a004E000007xQmzQAE","317","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","40000","10","Item Created"
"a004E000007xQn0QAE","317","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","40000","10","Item Created"
"a004E000007xQn1QAE","319","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","59280","10","Item Created"
"a004E000007xQn2QAE","319","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","57060","10","Item Created"
"a004E000007xQn3QAE","319","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","37000","10","Item Created"
"a004E000007xQn4QAE","319","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","37000","10","Item Created"
"a004E000007xQn5QAE","319","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","37000","10","Item Created"
"a004E000007xQn6QAE","323","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","111350","10","Item Created"
"a004E000007xQn7QAE","323","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","111350","10","Item Created"
"a004E000007xQn8QAE","323","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","65500","10","Item Created"
"a004E000007xQn9QAE","323","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","40000","10","Item Created"
"a004E000007xQnAQAU","323","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","40000","10","Item Created"
"a004E000007xQnBQAU","324","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","5987","10","Item Created"
"a004E000007xQnCQAU","324","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6154","10","Item Created"
"a004E000007xQnDQAU","325","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","3500","10","Item Created"
"a004E000007xQnEQAU","325","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","19812.5","10","Item Created"
"a004E000007xQnFQAU","325","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","18525","10","Item Created"
"a004E000007xQnGQAU","325","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","15458","10","Item Created"
"a004E000007xQnHQAU","328","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","16500","10","Item Created"
"a004E000007xQnIQAU","328","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","17595","10","Item Created"
"a004E000007xQnJQAU","328","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","18000","10","Item Created"
"a004E000007xQnKQAU","328","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","18500","10","Item Created"
"a004E000007xQnLQAU","328","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","19000","10","Item Created"
"a004E000007xQnMQAU","329","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","70200","10","Item Created"
"a004E000007xQnNQAU","330","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","7547.18","10","Item Created"
"a004E000007xQnOQAU","330","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","20030","10","Item Created"
"a004E000007xQnPQAU","330","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","16890.44","10","Item Created"
"a004E000007xQnQQAU","330","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","5122.59","10","Item Created"
"a004E000007xQnRQAU","331","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","63960","10","Item Created"
"a004E000007xQnSQAU","331","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","35269.66","10","Item Created"
"a004E000007xQnTQAU","331","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","25985.19","10","Item Created"
"a004E000007xQnUQAU","331","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","23267.39","10","Item Created"
"a004E000007xQnVQAU","331","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","28109.02","10","Item Created"
"a004E000007xQnWQAU","332","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xQnXQAU","332","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","26000","10","Item Created"
"a004E000007xQnYQAU","332","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xQnZQAU","332","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","29000","10","Item Created"
"a004E000007xQnaQAE","332","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xQnbQAE","333","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","36455","10","Item Created"
"a004E000007xQncQAE","333","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","21730","10","Item Created"
"a004E000007xQndQAE","333","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","25820","10","Item Created"
"a004E000007xQneQAE","333","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32000","10","Item Created"
"a004E000007xQnfQAE","334","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","35688","10","Item Created"
"a004E000007xQngQAE","334","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","37668","10","Item Created"
"a004E000007xQnhQAE","335","2010-04-05T23:00:00.000Z","2011-04-04T23:00:00.000Z","GBP","70000","10","Item Created"
"a004E000007xQniQAE","335","2011-04-05T23:00:00.000Z","2012-04-04T23:00:00.000Z","GBP","160000","10","Item Created"
"a004E000007xQnjQAE","335","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","165000","10","Item Created"
"a004E000007xQnkQAE","335","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","190000","10","Item Created"
"a004E000007xQnlQAE","335","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","240000","10","Item Created"
"a004E000007xQnmQAE","335","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","270000","10","Item Created"
"a004E000007xQnnQAE","335","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","235000","10","Item Created"
"a004E000007xQnoQAE","337","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","21200.4","10","Item Created"
"a004E000007xQnpQAE","337","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","23775","10","Item Created"
"a004E000007xQnqQAE","337","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","28707.5","10","Item Created"
"a004E000007xQnrQAE","337","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30434","10","Item Created"
"a004E000007xQnsQAE","338","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","28530","10","Item Created"
"a004E000007xQntQAE","338","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xQnuQAE","338","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xQnvQAE","339","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","167054","12","Item Created"
"a004E000007xQnwQAE","339","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","151631","12","Item Created"
"a004E000007xQnxQAE","340","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","109200","10","Item Created"
"a004E000007xQnyQAE","340","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","120460","10","Item Created"
"a004E000007xQnzQAE","340","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","85000","10","Item Created"
"a004E000007xQo0QAE","340","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","85000","10","Item Created"
"a004E000007xQo1QAE","340","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","85000","10","Item Created"
"a004E000007xQo2QAE","344","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","90000","10","Item Created"
"a004E000007xQo3QAE","344","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","90000","10","Item Created"
"a004E000007xQo4QAE","344","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","90000","10","Item Created"
"a004E000007xQo5QAE","345","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","56866.68","10","Item Created"
"a004E000007xQo6QAE","346","2011-04-05T23:00:00.000Z","2012-04-04T23:00:00.000Z","USD","8424","10","Item Created"
"a004E000007xQo7QAE","346","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","USD","8559","10","Item Created"
"a004E000007xQo8QAE","346","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","900","10","Item Created"
"a004E000007xQo9QAE","348","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xQoAQAU","349","2010-04-05T23:00:00.000Z","2011-04-04T23:00:00.000Z","GBP","16000","10","Item Created"
"a004E000007xQoBQAU","349","2011-04-05T23:00:00.000Z","2012-04-04T23:00:00.000Z","GBP","26338.49","10","Item Created"
"a004E000007xQoCQAU","349","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","39648.25","10","Item Created"
"a004E000007xQoDQAU","349","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","54712.9","10","Item Created"
"a004E000007xQoEQAU","349","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","67340.56","10","Item Created"
"a004E000007xQoFQAU","349","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","67340.56","10","Item Created"
"a004E000007xQoGQAU","350","2012-03-31T23:00:00.000Z","2013-03-31T00:00:00.000Z","GBP","7400","10","Item Created"
"a004E000007xQoHQAU","351","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","6340","10","Item Created"
"a004E000007xQoIQAU","351","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xQoJQAU","351","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xQoKQAU","352","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","29327.2","10","Item Created"
"a004E000007xQoLQAU","352","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","29327.2","10","Item Created"
"a004E000007xQoMQAU","352","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","34455.06","10","Item Created"
"a004E000007xQoNQAU","352","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","41218.08","10","Item Created"
"a004E000007xQoOQAU","352","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","40119.31","10","Item Created"
"a004E000007xQoPQAU","352","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","34970.83","10","Item Created"
"a004E000007xQoQQAU","354","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","71000","10","Item Created"
"a004E000007xQoRQAU","354","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","80000","10","Item Created"
"a004E000007xQoSQAU","354","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","205000","10","Item Created"
"a004E000007xQoTQAU","354","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","180000","10","Item Created"
"a004E000007xQoUQAU","355","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","3120","10","Item Created"
"a004E000007xQoVQAU","358","2010-07-31T23:00:00.000Z","2011-07-30T23:00:00.000Z","USD","20315.88","10","Item Created"
"a004E000007xQoWQAU","358","2011-07-31T23:00:00.000Z","2012-07-30T23:00:00.000Z","USD","16336.6","10","Item Created"
"a004E000007xQoXQAU","358","2012-07-31T23:00:00.000Z","2013-07-30T23:00:00.000Z","GBP","31000","10","Item Created"
"a004E000007xQoYQAU","358","2013-07-31T23:00:00.000Z","2014-07-30T23:00:00.000Z","GBP","44000","10","Item Created"
"a004E000007xQoZQAU","362","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","28080","10","Item Created"
"a004E000007xQoaQAE","362","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","29000","10","Item Created"
"a004E000007xQobQAE","362","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","46000","10","Item Created"
"a004E000007xQocQAE","362","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","25500","10","Item Created"
"a004E000007xQodQAE","363","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","8000","10","Item Created"
"a004E000007xQoeQAE","363","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","14000","10","Item Created"
"a004E000007xQofQAE","363","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","32000","10","Item Created"
"a004E000007xQogQAE","363","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","49000","10","Item Created"
"a004E000007xQohQAE","364","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xQoiQAE","364","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","15200","10","Item Created"
"a004E000007xQojQAE","364","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","18800","10","Item Created"
"a004E000007xQokQAE","364","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xQolQAE","364","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xQomQAE","365","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","11236.68","10","Item Created"
"a004E000007xQonQAE","365","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","11887.5","10","Item Created"
"a004E000007xQooQAE","365","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","3300","10","Item Created"
"a004E000007xQopQAE","365","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","3350","10","Item Created"
"a004E000007xQoqQAE","365","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3500","10","Item Created"
"a004E000007xQorQAE","367","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","10626","10","Item Created"
"a004E000007xQosQAE","367","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","26000","10","Item Created"
"a004E000007xQotQAE","367","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","10800","10","Item Created"
"a004E000007xQouQAE","367","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10230","10","Item Created"
"a004E000007xQovQAE","367","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","6038","10","Item Created"
"a004E000007xQowQAE","367","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","115000","10","Item Created"
"a004E000007xQoxQAE","368","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","EUR","22232","10","Item Created"
"a004E000007xQoyQAE","368","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","EUR","40292.12","10","Item Created"
"a004E000007xQozQAE","368","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","EUR","46842.71","10","Item Created"
"a004E000007xQp0QAE","368","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","53006.68","10","Item Created"
"a004E000007xQp1QAE","368","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","60993.2","10","Item Created"
"a004E000007xQp2QAE","368","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","66459","10","Item Created"
"a004E000007xQp3QAE","369","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","8852","10","Item Created"
"a004E000007xQp4QAE","369","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6700","10","Item Created"
"a004E000007xQp5QAE","371","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","7000","10","Item Created"
"a004E000007xQp6QAE","371","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","500000","10","Item Created"
"a004E000007xQp7QAE","373","2010-06-30T23:00:00.000Z","2011-06-29T23:00:00.000Z","AUD","95335","10","Item Created"
"a004E000007xQp8QAE","373","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","AUD","73210","10","Item Created"
"a004E000007xQp9QAE","373","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","AUD","97949","10","Item Created"
"a004E000007xQpAQAU","373","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","AUD","99056","10","Item Created"
